'7302-2','Dirty Harry','Neuter','FELINE',5437,10,'pounds'
'7302-1','Prince William','Neuter','FELINE',5711,10,'pounds'
'2576-1','JENNY','Spay','FELINE',6380,10,'pounds'
'2576-3','STRAY','Female','FELINE',7506,10,'pounds'
'6037-1','KITTY','Spay','FELINE',5558,10,'pounds'
'11331-TOP','Topaz','Male','CANINE',1255,59,'pounds'
'2435-ORS','Orson','Neuter','CANINE',3317,26,'pounds'
'11387-KATH','Kathy','Spay','FELINE',1070,6,'pounds'
'11387-MING','Mingy','Spay','FELINE',1023,5.8,'pounds'
'2888-4','Jock','Neuter','CANINE',5437,13,'pounds'
'11402','Frida','Female','CANINE',745,4,'pounds'
'11163-1','Alley','Spay','CANINE',3154,61,'pounds'
'8848-3','Sassy','Spay','FELINE',2902,11.6,'pounds'
'5969','Cimba','Female','CANINE',780,11.7,'pounds'
'10742','Star ','Female','CANINE',798,28,'pounds'
'11387-WIN','Winston','Spay','FELINE',959,4.8,'pounds'
'11387-ROI','Rosie','Spay','FELINE',768,2.4,'pounds'
'1001-1','BUSTER BROWN','Neuter','FELINE',6867,5.8,'pounds'
'11475-PRI','Prince','Male','CANINE',1065,54,'pounds'
'6806-2','TIGER','Neuter','FELINE',6229,6.5,'pounds'
'11739-KAL','kali','Female','CANINE',633,53.5,'pounds'
'1154-2','Little Bit','Spay','CANINE',5072,52.5,'pounds'
'11387-B','Buttercup','Spay','CANINE',355,8,'pounds'
'1002-6','Blackie','Female','FELINE',7019,7,'pounds'
'1002-7','BOY','Male','FELINE',6594,10,'pounds'
'11881-JO','JoJo','Male','CANINE',1828,27.3,'pounds'
'11233-1','Bailey','Spay','CANINE',1874,88,'pounds'
'1006-2','CRYSTAL','Female','FELINE',7690,4.6,'pounds'
'1006-4','RUBY','Spay','FELINE',7690,10,'pounds'
'1006-6','SMOKEY','Spay','CANINE',5892,46,'pounds'
'1006-7','Jordan','Spay','FELINE',4646,8.8,'pounds'
'8614','Khole','Spay','FELINE',1072,6.1,'pounds'
'11394','Molly ','Female','CANINE',,16.5,'pounds'
'11395-BEV','Beverly','Spay','CANINE',3992,25.2,'pounds'
'11006-1','Gizmo','Spay','FELINE',2515,11.7,'pounds'
'11426','Det','Spay','CANINE',1767,59,'pounds'
'3124-1','Bear','Neuter','CANINE',4607,82,'pounds'
'1009-3','Odie','Neuter','CANINE',6775,84,'pounds'
'10075-4','Tipper','Spay','CANINE',3854,66.5,'pounds'
'11573','Izzy','Spay','FELINE',2784,10,'pounds'
'7123-CHE','Cheebee','Male','CANINE',2235,19,'pounds'
'9330-3','Addie','Spay','CANINE',1703,73,'pounds'
'8772-CAL','Callie','Spay','FELINE',707,7,'pounds'
'10367-1','Mousy','Spay','FELINE',5352,10,'pounds'
'1011-3','SOPHIE','Spay','CANINE',4980,8,'pounds'
'1011-4','Jack','Male','CANINE',4646,55,'pounds'
'1013-1','OSCAR','Neuter','CANINE',7506,24,'pounds'
'1013-3','MAVIS','Spay','CANINE',4554,16,'pounds'
'1015-1','PERSIA','Spay','FELINE',7384,7.6,'pounds'
'1015-2','BARNEY','Male','FELINE',6745,6.2,'pounds'
'1019-1','FLUFFY','Spay','FELINE',8755,6.5,'pounds'
'9039-BEA','Little Bear','Neuter','CANINE',773,20.7,'pounds'
'1022-10','Destiny','Spay','CANINE',3397,74,'pounds'
'8772-ORI','Orion','Male','CANINE',2673,59.8,'pounds'
'1022-1','OPIE','Male','CANINE',7050,35,'pounds'
'11582-HEI','Heidi','Spay','CANINE',1285,14.5,'pounds'
'1022-5','DAKOTA','Male','CANINE',5253,71,'pounds'
'1023-2','SHYANN','Female','CANINE',4676,65,'pounds'
'10237','Stormie','Spay','CANINE',2774,81,'pounds'
'1349-4','Katy Did','Spay','CANINE',889,42.8,'pounds'
'1152-8','Sassy','Spay','FELINE',1342,7.5,'pounds'
'8759-2','Peepers','Neuter','FELINE',6198,9.1,'pounds'
'1024-3','Lady','Spay','CANINE',7933,9.4,'pounds'
'1022-9','Natasha','Spay','CANINE',2714,84.5,'pounds'
'5606-4','Rusty','Neuter','CANINE',1356,74,'pounds'
'1026-1','NIKKI','Female','CANINE',7264,58,'pounds'
'1027-1','JAKE','Neuter','FELINE',6988,14,'pounds'
'1031-2','TIPSY','Spay','CANINE',10763,26.8,'pounds'
'9549','HOGAN','Neuter','CANINE',2048,91,'pounds'
'11703-JEL','Jelly Bean','Spay','FELINE',1596,7,'pounds'
'1035-1','SUGAR','Spay','CANINE',7384,6,'pounds'
'1036-1','GINGER','Spay','CANINE',10428,9.8,'pounds'
'7508-TAC','Taco','Neuter','CANINE',655,7,'pounds'
'11769-ALV','alvin','Neuter','FELINE',597,4.6,'pounds'
'9775','Micha','Spay','CANINE',1974,9.1,'pounds'
'11508-ELV','Elvis','Neuter','CANINE',3581,46,'pounds'
'8643-1','Buckley','Neuter','CANINE',4056,108,'pounds'
'1693-1','Abby','Spay','FELINE',7264,5.1,'pounds'
'1039-1','BUTCH','Neuter','CANINE',7325,111,'pounds'
'1039-2','MUFFIN','Neuter','FELINE',7568,13.08,'pounds'
'11925','Sake ','Spay','FELINE',471,4.4,'pounds'
'11954','Duchess','Female','CANINE',361,10.3,'pounds'
'10336','Jaxs','Male','CANINE',513,56,'pounds'
'8573','Pug-a-LouLou','Spay','CANINE',,20,'pounds'
'1043-1','SNOWFLAKE','Spay','CANINE',8786,45,'pounds'
'1045-1','PRINCE','Male','CANINE',10490,68,'pounds'
'8855-CHA','Charlie','Neuter','CANINE',,10.8,'pounds'
'11387-MLO','Molly','Spay','CANINE',763,21.5,'pounds'
'1049-2','GOLDIE','Neuter','CANINE',,33,'pounds'
'1051-1','CALA','Spay','FELINE',6806,7.2,'pounds'
'11311-JAY','Jayla','Female','CANINE',835,14,'pounds'
'10462-1','Felicity','Spay','FELINE',3276,8.8,'pounds'
'1472-2','Disney Dean','Neuter','CANINE',3335,59.9,'pounds'
'2012-3','Omega','Neuter','FELINE',6137,9.1,'pounds'
'5928-6','Jolene','Spay','CANINE',3731,55.7,'pounds'
'11387-1','Addy','Spay','CANINE',786,7.7,'pounds'
'11387-3','Sadie','Spay','CANINE',786,9.9,'pounds'
'8452-2','Stormy','Neuter','FELINE',3884,10.7,'pounds'
'11182','Pearl','Spay','FELINE',1137,9.6,'pounds'
'10715','Brutus','Neuter','CANINE',1425,73.2,'pounds'
'1053-4','SASSY','Spay','FELINE',5467,4.4,'pounds'
'1054-1','NICOLE','Female','CANINE',7994,57,'pounds'
'6651','Jackson','Neuter','CANINE',1814,76,'pounds'
'11625-BRU','Brutus','Neuter','CANINE',1680,71,'pounds'
'11624','Peanut','Male','CANINE',,9.3,'pounds'
'1055-11','BOOMER','Male','CANINE',5192,85,'pounds'
'1055-12','Angel','Spay','FELINE',5192,7,'pounds'
'11387-REB','Rebel','Neuter','CANINE',597,37.5,'pounds'
'1055-14','JUMPER','Male','CANINE',6563,28,'pounds'
'1055-15','KITTY','Neuter','FELINE',5133,9.2,'pounds'
'11825-ZO','Zoe','Spay','CANINE',627,11.7,'pounds'
'1055-17','Tony','Neuter','FELINE',6563,9.5,'pounds'
'1055-18','HEATHER','Spay','FELINE',6653,7.4,'pounds'
'9701-1','Emma','Spay','CANINE',3832,81,'pounds'
'10912','Tank','Male','CANINE',248,18,'pounds'
'1055-20','BAXTER','Neuter','FELINE',6959,10,'pounds'
'1055-21','Ben','Male','CANINE',8055,50,'pounds'
'10913','CoCo','Spay','CANINE',777,42,'pounds'
'11773','Hope','Spay','CANINE',,51,'pounds'
'4117-1','IKE','Male','FELINE',6257,17.11,'pounds'
'1056-11','DUCK','Female','AVIAN',8083,1,'grams'
'1056-13','SASSY','Male','CANINE',8114,65,'pounds'
'1056-15','JACK','Male','CANINE',8055,75,'pounds'
'1056-3','FUZZY','Female','FELINE',6594,10,'pounds'
'1056-4','PENNY','Spay','CANINE',9394,31,'pounds'
'1056-8','JESSIE','Spay','CANINE',8024,75,'pounds'
'1056-9','MANDY','Spay','CANINE',6563,65,'pounds'
'1058-1','PRINCESS','Spay','CANINE',6959,18,'pounds'
'1060-1','BEAR','Male','CANINE',7050,93,'pounds'
'1061-2','PEPPER','Female','CANINE',9544,78,'pounds'
'1061-3','BLACKIE','Male','CANINE',7810,94,'pounds'
'1063-1','MANDY','Female','CANINE',10094,5,'pounds'
'1063-2','NICKI','Male','CANINE',8937,15,'pounds'
'1063-4','TIGHE','Male','FELINE',6867,1.8,'pounds'
'1064-2','TIPPER','Female','CANINE',5833,11,'pounds'
'1065-1','COREY','Neuter','CANINE',8114,42,'pounds'
'1066-1','SAMMY','Male','CANINE',7203,19.6,'pounds'
'1067-1','FRITZ','Male','CANINE',10125,19.6,'pounds'
'1070-1','BARONESS','Female','CANINE',7384,14.6,'pounds'
'1071-1','FRITZ','Male','CANINE',9972,26.6,'pounds'
'1072-1','GATSBY','Male','CANINE',8083,21.6,'pounds'
'1072-2','NIKKI','Female','CANINE',8083,32,'pounds'
'1074-1','HONEY','Female','CANINE',11128,18,'pounds'
'9267','Cosmo','Neuter','CANINE',5887,22.7,'pounds'
'5637-2','Smokey','Neuter','FELINE',5072,6.7,'pounds'
'10908-4','Leonidas','Male','CANINE',1175,53,'pounds'
'10908-2','Apifany','Female','CANINE',2382,57,'pounds'
'11373-PEA','Peanut','Spay','CANINE',874,24,'pounds'
'10043-1','Chance','Neuter','CANINE',2477,123,'pounds'
'1079-1','PEACHES','Spay','CANINE',7141,10.6,'pounds'
'11400','Mercedez','Spay','CANINE',,68,'pounds'
'11174','Russia','Female','CANINE',969,53,'pounds'
'7062-1','BIGFOOT','Spay','FELINE',4768,10.4,'pounds'
'7851','Achilles','Neuter','CANINE',1063,53,'pounds'
'6651-2','Dusty','Spay','FELINE',4350,10.2,'pounds'
'9743-2','Stotch','Neuter','CANINE',2578,52,'pounds'
'11573-2','Eva','Spay','FELINE',684,2.9,'pounds'
'3947-MOR','Morris','Neuter','FELINE',1139,11.16,'pounds'
'11397-LIOL','Lilly','Spay','FELINE',1795,3,'pounds'
'11387-ACE','Ace','Neuter','CANINE',789,40,'pounds'
'1081-2','DUKE','Neuter','CANINE',,64,'pounds'
'10827-2','Buddy','Neuter','CANINE',,42,'pounds'
'1084-1','BOGEY','Neuter','CANINE',7598,68,'pounds'
'10877-1','Winston','Neuter','CANINE',1303,20,'pounds'
'1084-4','Marley','Spay','CANINE',1158,52,'pounds'
'8315-6','Sydney','Spay','CANINE',1336,38,'pounds'
'10908-3','Rocky','Male','CANINE',1175,65,'pounds'
'10201','Maximus','Neuter','CANINE',2111,13,'pounds'
'11146','Jackson','Neuter','FELINE',1027,10.3,'pounds'
'10363','Rosie','Female','CANINE',2250,14.5,'pounds'
'11414','Lucy','Spay','CANINE',3365,74,'pounds'
'8759-5','Bogie','Neuter','FELINE',2378,11.5,'pounds'
'5276-1','Pebbles','Spay','CANINE',5711,29.1,'pounds'
'10296','Joey','Male','CANINE',2867,7,'pounds'
'7887-BEA','Beau','Neuter','CANINE',1054,58.5,'pounds'
'4062-7','Dixie','Spay','CANINE',4369,71,'pounds'
'9044-1','Tanner','Neuter','CANINE',3700,79.5,'pounds'
'10877-MAT','Matilda','Female','CANINE',839,31,'pounds'
'11387-BAI','bailey','Spay','CANINE',1604,43.6,'pounds'
'7541-1','Starshine','Spay','FELINE',4372,9.5,'pounds'
'11752-SCO','Scooter','Male','CANINE',2167,14.3,'pounds'
'8528-7','Mae','Female','CANINE',1263,15,'pounds'
'11960','Daisy','Female','CANINE',2136,77,'pounds'
'11674','Kitten','Neuter','FELINE',121,2,'pounds'
'1092-4','MS.KITTY','Female','FELINE',6837,5.0599999999999994,'pounds'
'1092-6','Wrinkles','Neuter','CANINE',6714,15,'pounds'
'1093-2','NIKKI','Female','CANINE',10459,16,'pounds'
'1093-3','MUTLY','Female','CANINE',8083,65,'pounds'
'9088','kitty ','Neuter','FELINE',789,2.2,'pounds'
'10977','Jake','Neuter','CANINE',1125,20.8,'pounds'
'1097-1','WEE WEE','Female','CANINE',8480,5.4,'pounds'
'1098-1','DARLA','Spay','CANINE',7506,23.8,'pounds'
'10253-2','Turk','Neuter','CANINE',2553,61,'pounds'
'6352','scipio','Male','CANINE',,109,'pounds'
'1100-7','Daisy','Spay','CANINE',3449,66.2,'pounds'
'11402-PUP','Puppy','Female','CANINE',655,13.5,'pounds'
'5431-12','Thumper','Male','CANINE',850,76.8,'pounds'
'3060-4','shadow','Spay','CANINE',1055,86,'pounds'
'5431-CO','Coach','Neuter','CANINE',639,56,'pounds'
'10163-5','Mikka','Spay','FELINE',1384,8.7,'pounds'
'8689-2','Sassy','Spay','CANINE',1523,61,'pounds'
'11091-BU','Buddy','Neuter','CANINE',4554,12.6,'pounds'
'9285-1','Jagger','Neuter','CANINE',1320,71.5,'pounds'
'11542','Marley','Spay','CANINE',444,55,'pounds'
'11486-3','Sheba','Female','CANINE',881,125,'pounds'
'1104-4','BATMAN','Spay','FELINE',8145,9.4,'pounds'
'1104-6','Wonder','Spay','FELINE',8145,8.8,'pounds'
'1106-1','CALICO','Spay','FELINE',10824,8,'pounds'
'1106-2','NIK-COLE','Spay','CANINE',7050,21,'pounds'
'1109-1','SADIE','Female','CANINE',8511,39,'pounds'
'1110-1','BEAR','Male','CANINE',7141,55,'pounds'
'1111-1','SAMANTHA','Female','FELINE',7598,8.2,'pounds'
'9127-1','Sigmund','Neuter','CANINE',3101,192,'pounds'
'1112-2','KALEY','Female','FELINE',6714,2.4,'pounds'
'1112-3','Alex','Male','FELINE',7325,9.6,'pounds'
'11439-CHE','Chewy','Neuter','CANINE',806,6.5,'pounds'
'1112-7','ELMO','Male','FELINE',5284,5.2,'pounds'
'1113-3','KITTY','Female','FELINE',,11,'pounds'
'1114-1','Wondermutt','Neuter','CANINE',7933,58,'pounds'
'1114-2','RINGO','Male','FELINE',6898,7.6,'pounds'
'1453-WAL','wally','Neuter','CANINE',514,42.8,'pounds'
'6853-6','Rebel','Neuter','CANINE',597,52,'pounds'
'11387-SAD','Sadie','Spay','CANINE',846,12,'pounds'
'11837-SAD','Sadie','Spay','CANINE',515,46,'pounds'
'9062','Dixie','Spay','CANINE',591,49,'pounds'
'1116-1','BABY','Spay','FELINE',7568,6.8,'pounds'
'9285','Maizey','Spay','CANINE',954,30,'pounds'
'9976','Lou','Neuter','FELINE',2150,22.3,'pounds'
'1117-5','ECHLON','Female','FELINE',7841,8.8,'pounds'
'1117-6','COTY','Neuter','FELINE',6745,8.8,'pounds'
'11354-1','Capone','Male','CANINE',821,11.2,'pounds'
'11199','Candy','Spay','CANINE',,6.2,'pounds'
'8570-7','Sammy','Spay','CANINE',1469,57,'pounds'
'11359-1','Darcy','Spay','CANINE',6076,12.6,'pounds'
'9616-7','Daisy ','Spay','CANINE',901,50,'pounds'
'1119-1','MOLLY','Spay','FELINE',7476,8.6,'pounds'
'120273','Kit-Kat Tribble','Spay','FELINE',6593,6.3,'pounds'
'1121-1','COTTON','Female','CANINE',6867,32,'pounds'
'116535','Lou Cruise','Female','FELINE',568,4.2,'pounds'
'1121-7','T-BONE','Spay','CANINE',8114,30,'pounds'
'121041','Asta Tweseing Bayliss','Spay','FELINE',1827,10.8,'pounds'
'1118-6','Little Man','Neuter','FELINE',3976,12.2,'pounds'
'8453-2','Patrick','Neuter','CANINE',1927,26.4,'pounds'
'11918-HON','Honey','Male','FELINE',430,3.7,'pounds'
'11387-SAV','Savannah','Spay','FELINE',608,7.5,'pounds'
'1125-2','BABY','Female','FELINE',6745,2.6,'pounds'
'8147-3','Smokey','Neuter','FELINE',2735,12.7,'pounds'
'1126-2','CHARITY','Spay','CANINE',7111,55,'pounds'
'9491-1','Laila','Spay','FELINE',2955,17.5,'pounds'
'1154-4','Baby','Spay','CANINE',5223,71.9,'pounds'
'11338-1','Precious','Spay','CANINE',2605,26.6,'pounds'
'11344-1','Roxy','Spay','FELINE',846,3.5,'pounds'
'11423-PIP','Piper','Spay','CANINE',2136,21,'pounds'
'11448-BEA','Beau','Neuter','FELINE',736,2.5,'pounds'
'1220-4','Lucy','Spay','CANINE',4355,39.5,'pounds'
'3661-2','Jaiden','Spay','CANINE',2984,10.2,'pounds'
'6908-2','Bently','Neuter','CANINE',1649,17.2,'pounds'
'1133-4','GEORGIA','Spay','CANINE',6622,54,'pounds'
'1133-5','Snow','Neuter','FELINE',,4.4,'pounds'
'1133-6','SPEEDY','Neuter','FELINE',5192,5.8,'pounds'
'1133-7','Africa','Spay','CANINE',4768,49,'pounds'
'1134-1','SASSY','Spay','CANINE',9363,12,'pounds'
'1136-2','SEBASTAN','Neuter','FELINE',9271,10.6,'pounds'
'1136-3','SPIDER GIRL','Spay','FELINE',7749,10,'pounds'
'1138-3','PRINCESS','Spay','CANINE',7690,8,'pounds'
'1141-2','SIERRA','Neuter','FELINE',5102,15,'pounds'
'1141-3','LUCIANO','Neuter','FELINE',5102,18,'pounds'
'1142-1','CHELSEA','Neuter','FELINE',7537,9.6,'pounds'
'1143-1','MAX','Neuter','FELINE',8664,9.8,'pounds'
'1144-1','BOCEPHUS','Neuter','FELINE',8236,11.4,'pounds'
'1145-2','SARA','Spay','CANINE',7749,74,'pounds'
'1145-3','MITTENS','Spay','FELINE',5680,4.8,'pounds'
'1146-1','MAZZIE','Spay','FELINE',7718,6.4,'pounds'
'1154-5','Molly','Spay','CANINE',3823,86,'pounds'
'7526-2','Tigger','Spay','CANINE',4037,17.9,'pounds'
'1147-1','SAMMY','Neuter','FELINE',7537,7.8,'pounds'
'1147-2','NORM','Neuter','FELINE',7476,7.4,'pounds'
'11072-2','Sid ','Neuter','CANINE',1043,46,'pounds'
'1149-1','CORKEY','Neuter','CANINE',9910,29,'pounds'
'1149-2','GINGER','Spay','FELINE',9332,7,'pounds'
'1150-1','MS KITTY','Spay','FELINE',7690,7.2,'pounds'
'1414-6','Orde','Neuter','CANINE',1366,41,'pounds'
'5762-8','Foxey','Neuter','CANINE',3489,12,'pounds'
'6923-2','Elsie','Spay','FELINE',1876,9.1,'pounds'
'11461-HUN','Hunter','Male','CANINE',1754,25.6,'pounds'
'11589-ROS','Roscoe','Neuter','FELINE',672,3,'pounds'
'7887-HLLY','Holly','Spay','FELINE',,4.7,'pounds'
'1155-2','BRUTUS','Male','CANINE',7384,4.8,'pounds'
'1156-2','SAM','Female','CANINE',8937,45,'pounds'
'1157-1','BRIE','Neuter','CANINE',8906,7.5,'pounds'
'1158-1','DUDLEY','Neuter','CANINE',9059,49,'pounds'
'1160-4','RUBY','Spay','FELINE',9892,9.6,'pounds'
'4625-9','Baby Kitty','Spay','FELINE',2444,5,'pounds'
'1162-4','CARLEY','Spay','CANINE',6076,88,'pounds'
'1637','Calico','Spay','FELINE',2011,12.8,'pounds'
'6379','Oscar','Neuter','FELINE',1767,8.8,'pounds'
'10877','Pip','Spay','CANINE',3942,8.7,'pounds'
'11380','Bear','Male','CANINE',790,21.9,'pounds'
'11424-PHO','Phoebe','Spay','FELINE',2515,8.5,'pounds'
'3497-5','Toby','Neuter','CANINE',2812,82,'pounds'
'11681','Cozi','Neuter','CANINE',1241,26,'pounds'
'11682','Marley','Spay','CANINE',769,22,'pounds'
'11696-MIL','miles','Neuter','FELINE',1233,8.8,'pounds'
'11950-1','Marlea','Spay','CANINE',1089,94,'pounds'
'1166-1','MR TIBBS','Male','FELINE',8420,8.6,'pounds'
'1166-2','GREYSTONE','Male','CANINE',7810,60.2,'pounds'
'1166-3','SHADOW','Male','CANINE',4646,7,'pounds'
'ELLA','Ella','Female','CANINE',1556,17.5,'pounds'
'11528SUG','Sugar','Female','CANINE',669,2.5,'pounds'
'8900-2','Ellie','Spay','CANINE',1787,28,'pounds'
'1787-2','Cosmo','Male','CANINE',6137,4.0099999999999994,'pounds'
'1178-1','SAMMY','Male','CANINE',7019,8.8,'pounds'
'1178-2','MISSY','Female','CANINE',7659,9.2,'pounds'
'11535-BOB','Bobbie','Spay','FELINE',2244,11.2,'pounds'
'1180-1','JOJO','Female','CANINE',7415,25.2,'pounds'
'1181-2','PHAROAH','Neuter','FELINE',5864,10,'pounds'
'11524-DAI','Daisy','Female','CANINE',669,11,'pounds'
'11757-TRI','Trippy','Male','CANINE',628,26.8,'pounds'
'1183-1','DOMINO','Male','CANINE',7172,34,'pounds'
'11770-SAM','Sammy','Spay','CANINE',590,12,'pounds'
'7887-TIG','Tiger','Neuter','FELINE',619,5,'pounds'
'11776-MAG','Maggie','Spay','CANINE',555,8.1,'pounds'
'1183-6','CASSIE','Female','CANINE',5864,4.6,'pounds'
'11387-DUS','Dusty','Spay','FELINE',629,4.5,'pounds'
'11796-KEN','Kennedy','Spay','FELINE',575,3.6,'pounds'
'11817-TU','Tupac','Neuter','CANINE',573,28,'pounds'
'10699-DUD','Dudley','Neuter','CANINE',2231,14,'pounds'
'11567','Buster','Neuter','CANINE',2718,5.3,'pounds'
'11902-LU','Lucy','Spay','CANINE',4002,84,'pounds'
'11900-DIE','Diego','Neuter','CANINE',624,8.3,'pounds'
'10910','Dexter','Neuter','CANINE',4709,19,'pounds'
'1476-DAI','Daisy','Spay','CANINE',700,15.5,'pounds'
'1590-3','Gracie','Spay','CANINE',2824,51,'pounds'
'11917-ZO','Zoey','Spay','CANINE',758,41.5,'pounds'
'11387-PRI','Princess','Spay','FELINE',1064,6.7,'pounds'
'1189-1','SANDY','Spay','CANINE',10216,29,'pounds'
'11916-PE','Peaches','Female','CANINE',,22.5,'pounds'
'11958-CHE','Chew Chew','Spay','CANINE',479,8,'pounds'
'10099-6','Coconut','Male','CANINE',1347,36.2,'pounds'
'1192-1','BOGIE','Male','CANINE',9029,12,'pounds'
'1193-1','SAMSON','Neuter','CANINE',6928,48,'pounds'
'1195-1','BRANDY','Female','CANINE',6959,7.4,'pounds'
'1198-1','SNAPPER','Female','CANINE',10612,68.4,'pounds'
'1198-2','BO BO','Neuter','FELINE',6898,7.6,'pounds'
'1200-1','JACKSON','Male','CANINE',9881,17.6,'pounds'
'1201-1','MURPHY','Male','CANINE',,108,'pounds'
'1201-2','SIMBA','Female','FELINE',,6.4,'pounds'
'1201-3','SNUFFY','Male','FELINE',8814,13,'pounds'
'1202-2','Schultz','Neuter','CANINE',8937,12.6,'pounds'
'3117-3','Diablo','Neuter','CANINE',3632,80,'pounds'
'8636-1','Eddie','Neuter','CANINE',4799,19.9,'pounds'
'7887-1000','Buck Shot','Neuter','CANINE',,78.7,'pounds'
'1204-3','COOTER','Male','FELINE',8298,11.4,'pounds'
'1204-4','ELVIS','Male','FELINE',6502,8,'pounds'
'11255-1','Harley','Neuter','FELINE',931,11.2,'pounds'
'10689-1','Killer','Neuter','CANINE',1421,17.7,'pounds'
'8534-1','Rusty','Neuter','CANINE',3495,21.2,'pounds'
'7887-10','Reggie','Spay','CANINE',1374,53,'pounds'
'1205-3','MS NIP','Spay','CANINE',5011,117,'pounds'
'12025-1','Paco','Male','CANINE',543,6.5,'pounds'
'8352-1','Fluffy','Spay','CANINE',781,32,'pounds'
'10271','Princess','Female','CANINE',946,5,'pounds'
'1205-M','Mr. Midnight','Neuter','CANINE',461,13.6,'pounds'
'1206-1','GEISHA','Spay','CANINE',11402,15.8,'pounds'
'1208-2','Betsy','Spay','CANINE',8420,10,'pounds'
'1209-1','PEACHES','Spay','CANINE',8511,49,'pounds'
'1210-1','BENJI','Male','CANINE',9090,24.6,'pounds'
'1213-1','CHIEF','Male','CANINE',8480,71,'pounds'
'1213-2','NICK','Male','CANINE',8449,18.4,'pounds'
'1215-1','BRITTANY','Spay','CANINE',8055,59,'pounds'
'1217-1','Abigale','Female','CANINE',7325,37.6,'pounds'
'8759-6','Makana','Spay','CANINE',1728,91,'pounds'
'7203','ChiChi','Female','CANINE',2692,10.6,'pounds'
'1219-2','IVANHOE','Male','CANINE',5923,21.4,'pounds'
'1221-1','QUEENIE','Spay','CANINE',8755,48,'pounds'
'1222-1','BOOTLACE','Spay','CANINE',9151,57.4,'pounds'
'11412-1','Ash','Spay','CANINE',1598,57,'pounds'
'1225-1','ZACK','Neuter','CANINE',7019,80.4,'pounds'
'11416-SAD','Sadie','Spay','CANINE',1054,16,'pounds'
'11387-MAX','Max','Neuter','FELINE',901,8.4,'pounds'
'3683-4','Molly','Spay','CANINE',4293,14.3,'pounds'
'10325','Opie','Neuter','CANINE',5020,11.3,'pounds'
'9685-SAS','Sassy','Spay','FELINE',,7,'pounds'
'8288-2','Priscilla','Spay','CANINE',2616,5.7,'pounds'
'11586-M','Mr. Weens','Male','CANINE',1133,12.8,'pounds'
'11241-1','Pete','Neuter','CANINE',1084,14.5,'pounds'
'1230-1','BUGSY','Neuter','CANINE',7629,6,'pounds'
'1233-1','PUDDLES','Male','CANINE',7019,8,'pounds'
'11453-MEM','Memphis','Male','CANINE',682,32.7,'pounds'
'1235-1','TASHA','Female','CANINE',4827,71,'pounds'
'1235-2','Pokey Joe','Male','CANINE',4469,10.2,'pounds'
'1236-1','HALLA','Spay','CANINE',9151,100,'pounds'
'10932-A','Abner','Neuter','CANINE',444,6.5,'pounds'
'11387-AA','Amy','Spay','FELINE',162,3.6,'pounds'
'1305-M','Milo','Neuter','CANINE',750,44,'pounds'
'11413-K','Popper','Neuter','FELINE',262,6.2,'pounds'
'1239-1','Sherlock','Neuter','CANINE',7568,43,'pounds'
'1239-2','SHEEBA','Spay','CANINE',7264,13,'pounds'
'1239-3','PRINCESS','Female','CANINE',6775,30,'pounds'
'1240-2','Percy','Neuter','CANINE',9759,11,'pounds'
'1241-1','TIGER','Male','CANINE',7780,19,'pounds'
